imps,rev,day,country,ad_type,brand,subset
243.0046532,18.07638142,10/31/2018,United States,SPONSORSHIP,brand2,phone
234.8357497,13.28106553,11/3/2018,United States,PREFERRED_DEAL,brand2,phone
210.4140639,4.693694526,11/4/2018,United States,PREFERRED_DEAL,brand2,phone
209.5454215,0.788267816,11/3/2018,United States,PREFERRED_DEAL,brand2,desktop
194.2527463,6.695549946,11/1/2018,United States,SPONSORSHIP,brand2,phone
166.7111826,0,11/4/2018,United States,HOUSE,brand2,desktop
152.2470911,0,11/2/2018,International,HOUSE,brand2,phone
137.754314,0,10/29/2018,United States,HOUSE,brand2,phone
124.7239788,0,11/2/2018,United States,HOUSE,brand2,phone
121.9782919,1.968778993,11/2/2018,United States,PREFERRED_DEAL,brand2,desktop
60.17434095,1.067478179,10/29/2018,United States,PREFERRED_DEAL,brand2,phone
56.17271952,0,10/30/2018,United States,HOUSE,brand2,desktop
52.20975165,0,11/3/2018,International,HOUSE,brand2,phone
42.81170763,5.854287423,11/2/2018,United States,SPONSORSHIP,brand2,phone
39.31714087,0.956445881,10/31/2018,United States,PREFERRED_DEAL,brand2,phone
29.29889325,0.161993128,10/31/2018,United States,PREFERRED_DEAL,brand2,desktop
24.46267324,0,10/30/2018,United States,HOUSE,brand2,phone
12.6960814,0,11/3/2018,United States,HOUSE,brand2,desktop
11.71224445,0.000726925,11/2/2018,International,PRICE_PRIORITY,brand2,phone
11.05039285,0.17617593,10/29/2018,United States,PREFERRED_DEAL,brand2,desktop
10.03721336,0.537275079,10/30/2018,United States,PREFERRED_DEAL,brand2,desktop
9.1000318,0.00243152,11/4/2018,International,PRICE_PRIORITY,brand2,phone
8.10052567,0.007061375,11/4/2018,United States,PRICE_PRIORITY,brand2,phone
7.69790344,0.003544201,11/1/2018,International,PRICE_PRIORITY,brand2,phone
3.36228695,0.024149521,11/3/2018,United States,PRICE_PRIORITY,brand2,phone
2.940743506,0.068359256,10/30/2018,United States,PREFERRED_DEAL,brand2,phone
2.920874218,0.012417196,11/2/2018,United States,PRICE_PRIORITY,brand2,phone
0.7924661,3.98E-05,11/3/2018,International,PRICE_PRIORITY,brand2,phone
0.775147118,0.013368194,11/1/2018,United States,PRICE_PRIORITY,brand2,phone
0.281956007,0.005722938,10/29/2018,International,PRICE_PRIORITY,brand2,phone
823790.7851,5638.846074,10/31/2018,United States,STANDARD,brand3,phone
791209.2111,10108.63355,10/29/2018,United States,STANDARD,brand3,phone
593962.8535,3556.362796,11/2/2018,United States,STANDARD,brand3,phone
442309.703,3141.264893,11/3/2018,United States,STANDARD,brand3,desktop
343545.7036,2853.446151,11/4/2018,United States,STANDARD,brand3,desktop
303908.1366,1455.092952,10/30/2018,United States,SPONSORSHIP,brand3,desktop
291165.4968,6723.124647,10/31/2018,United States,SPONSORSHIP,brand3,desktop
274684.8183,5436.512584,11/1/2018,United States,STANDARD,brand3,phone
270832.7833,3926.52582,11/3/2018,United States,adx,brand3,phone
250336.6562,2769.088437,11/4/2018,United States,STANDARD,brand3,phone
219509.8855,8327.657819,10/29/2018,United States,SPONSORSHIP,brand3,desktop
189438.3052,392.1895723,11/4/2018,United States,PREFERRED_DEAL,brand3,phone
188040.9479,1741.133013,11/4/2018,United States,adx,brand3,phone
163303.2331,4718.212731,11/1/2018,United States,STANDARD,brand3,desktop
141946.1626,11801.572,11/3/2018,United States,STANDARD,brand3,phone
134218.9821,71.1523024,11/2/2018,International,adx,brand3,phone
131271.3351,8968.589814,10/30/2018,United States,STANDARD,brand3,phone
119706.265,386.832108,10/31/2018,United States,adx,brand3,phone
118483.3932,62.4164575,10/29/2018,International,adx,brand3,phone
101374.3882,1205.90065,10/31/2018,United States,STANDARD,brand3,desktop
87712.06721,86.3344027,11/3/2018,International,adx,brand3,phone
83981.59282,794.7174207,11/2/2018,United States,adx,brand3,phone
81587.21988,1325.388649,11/1/2018,United States,adx,brand3,phone
79973.97826,62.42764882,11/2/2018,United States,PREFERRED_DEAL,brand3,phone
74228.55031,804.7191815,10/30/2018,United States,SPONSORSHIP,brand3,phone
69972.34351,4749.058488,10/29/2018,United States,SPONSORSHIP,brand3,phone
69303.33593,59.54190627,11/4/2018,International,adx,brand3,phone
64050.12501,621.0905713,10/29/2018,United States,adx,brand3,phone
60495.90928,35.67713102,10/31/2018,International,adx,brand3,desktop
58970.74953,1183.689308,10/30/2018,United States,adx,brand3,phone
58018.85341,8065.168143,10/30/2018,International,SPONSORSHIP,brand3,desktop
54285.9577,57.97698539,10/31/2018,International,adx,brand3,phone
50949.44821,155.5881221,11/3/2018,International,PRICE_PRIORITY,brand3,desktop
48031.13658,789.1115241,11/4/2018,United States,adx,brand3,desktop
47506.90864,208.1095125,11/3/2018,International,PRICE_PRIORITY,brand3,phone
47392.72714,46.84494081,11/4/2018,International,PRICE_PRIORITY,brand3,phone
44108.04623,57.72074566,11/1/2018,International,adx,brand3,phone
43544.65571,10.65353447,11/4/2018,International,adx,brand3,desktop
41760.92959,271.7061576,10/31/2018,United States,SPONSORSHIP,brand3,phone
34360.11766,81.63597138,11/3/2018,United States,PREFERRED_DEAL,brand3,desktop
34159.61681,607.5625608,10/30/2018,United States,STANDARD,brand3,desktop
32108.69303,0,11/1/2018,International,HOUSE,brand3,phone
31392.31147,180.862444,11/1/2018,United States,PREFERRED_DEAL,brand3,phone
30949.09317,1169.697117,10/29/2018,United States,STANDARD,brand3,desktop
29968.51025,23.69710542,11/1/2018,International,PRICE_PRIORITY,brand3,desktop
29225.89436,62.70748293,10/31/2018,International,PRICE_PRIORITY,brand3,desktop
28677.30361,107.4090171,11/2/2018,International,PRICE_PRIORITY,brand3,phone
28597.00186,108.2726868,10/31/2018,International,PRICE_PRIORITY,brand3,phone
25862.88673,33.40078776,10/29/2018,International,PRICE_PRIORITY,brand3,desktop
21540.80153,70.06316868,11/1/2018,International,PRICE_PRIORITY,brand3,phone
18547.62418,101.864672,10/30/2018,International,PRICE_PRIORITY,brand3,phone
18495.32149,0,11/1/2018,International,HOUSE,brand3,desktop
18263.86139,0,10/30/2018,International,HOUSE,brand3,phone
18259.69557,77.62058717,11/2/2018,International,adx,brand3,desktop
18231.12932,3240.215597,11/2/2018,United States,STANDARD,brand3,desktop
18184.24623,654.3297197,10/30/2018,International,STANDARD,brand3,phone
17965.27204,12.10479265,10/29/2018,International,adx,brand3,desktop
17857.60299,0,10/31/2018,International,HOUSE,brand3,phone
16480.85713,3376.295957,11/1/2018,United States,SPONSORSHIP,brand3,phone
16193.12486,166.4979459,11/1/2018,International,STANDARD,brand3,desktop
15339.80302,0,10/29/2018,International,HOUSE,brand3,phone
15282.06903,0,10/31/2018,International,HOUSE,brand3,desktop
15176.54352,887.9187042,11/1/2018,United States,SPONSORSHIP,brand3,desktop
14337.05839,0,11/4/2018,International,HOUSE,brand3,desktop
14282.94127,22.56459701,10/31/2018,International,STANDARD,brand3,phone
14276.4715,7.319112446,11/4/2018,United States,PREFERRED_DEAL,brand3,desktop
14100.7808,239.1855956,11/3/2018,United States,SPONSORSHIP,brand3,desktop
14019.91466,40.25390392,11/3/2018,United States,PRICE_PRIORITY,brand3,desktop
13359.63747,357.0641005,11/1/2018,International,SPONSORSHIP,brand3,desktop
13306.03835,211.9630984,11/1/2018,United States,adx,brand3,desktop
13216.34146,311.3062053,10/31/2018,International,STANDARD,brand3,desktop
12982.122,55.95932434,11/2/2018,United States,PREFERRED_DEAL,brand3,desktop
12793.02924,118.8808699,10/29/2018,United States,PREFERRED_DEAL,brand3,phone
11842.69757,27.51941609,11/2/2018,United States,PRICE_PRIORITY,brand3,desktop
11020.20088,16.99405567,10/30/2018,International,PRICE_PRIORITY,brand3,desktop
10852.38959,70.61859445,11/2/2018,International,PRICE_PRIORITY,brand3,desktop
9870.87883,127.0845991,11/4/2018,International,STANDARD,brand3,desktop
9567.962213,0,11/3/2018,International,HOUSE,brand3,phone
9051.063577,10.3207592,11/3/2018,International,SPONSORSHIP,brand3,desktop
8527.341689,41.09642783,11/2/2018,International,SPONSORSHIP,brand3,desktop
8440.050101,208.1212818,10/29/2018,United States,adx,brand3,desktop
8405.617453,347.9572886,11/2/2018,International,STANDARD,brand3,desktop
8383.119689,476.5948228,11/2/2018,United States,adx,brand3,desktop
8026.596217,24.83858443,11/2/2018,International,STANDARD,brand3,phone
8016.711614,17.82737616,11/1/2018,United States,PRICE_PRIORITY,brand3,desktop
7943.288294,138.8139472,11/4/2018,International,PRICE_PRIORITY,brand3,desktop
7770.414151,115.4073069,11/1/2018,International,STANDARD,brand3,phone
7018.741278,46.74277234,11/3/2018,International,adx,brand3,desktop
6776.073155,102.307126,10/29/2018,International,PRICE_PRIORITY,brand3,phone
6033.578191,1031.25166,11/3/2018,United States,PREFERRED_DEAL,brand3,phone
5964.250297,46.74301025,11/4/2018,International,SPONSORSHIP,brand3,desktop
5419.544496,16.40169601,10/30/2018,International,adx,brand3,desktop
5356.976219,0,11/4/2018,International,HOUSE,brand3,phone
5133.718255,81.66023931,10/29/2018,International,STANDARD,brand3,desktop
4857.881478,44.46356662,10/31/2018,International,SPONSORSHIP,brand3,desktop
4734.16174,12.22905211,10/31/2018,United States,PREFERRED_DEAL,brand3,phone
4607.458673,196.5613507,11/4/2018,United States,SPONSORSHIP,brand3,phone
4571.799042,0.131218994,10/31/2018,International,SPONSORSHIP,brand3,phone
4353.514272,443.5541631,10/29/2018,International,STANDARD,brand3,phone
3947.610082,56.8162582,11/1/2018,International,adx,brand3,desktop
3788.668124,125.1897673,11/3/2018,United States,PRICE_PRIORITY,brand3,phone
3718.723725,2.833431626,11/1/2018,United States,PREFERRED_DEAL,brand3,desktop
3716.421997,0,11/2/2018,International,HOUSE,brand3,phone
3645.619045,33.21432181,10/31/2018,United States,adx,brand3,desktop
3611.052188,0,10/29/2018,International,HOUSE,brand3,desktop
3340.721695,172.8189774,11/1/2018,International,SPONSORSHIP,brand3,phone
3229.482467,0,11/2/2018,International,HOUSE,brand3,desktop
3020.105538,103.0602625,10/30/2018,United States,adx,brand3,desktop
2899.220669,164.0416778,11/4/2018,United States,SPONSORSHIP,brand3,desktop
2875.377682,134.1735004,11/3/2018,United States,SPONSORSHIP,brand3,phone
2820.119361,1.057154083,11/4/2018,International,SPONSORSHIP,brand3,phone
2809.443237,2.703466274,10/30/2018,United States,PREFERRED_DEAL,brand3,phone
2795.966269,7.440396801,11/2/2018,United States,SPONSORSHIP,brand3,phone
2487.72154,0.103758558,11/2/2018,International,SPONSORSHIP,brand3,phone
2424.993759,242.5798692,11/4/2018,International,STANDARD,brand3,phone
2404.009755,684.8545076,11/3/2018,United States,adx,brand3,desktop
2253.15323,4.469771814,10/29/2018,International,SPONSORSHIP,brand3,desktop
2193.159959,0.00063241,10/29/2018,International,SPONSORSHIP,brand3,phone
2100.671554,29.80003384,10/30/2018,International,adx,brand3,phone
2062.163252,230.7059822,11/2/2018,United States,SPONSORSHIP,brand3,desktop
2050.410516,285.1661128,11/3/2018,International,STANDARD,brand3,desktop
2050.360029,10.83054002,11/2/2018,United States,PRICE_PRIORITY,brand3,phone
1614.307074,0.524056661,11/3/2018,International,SPONSORSHIP,brand3,phone
1274.653844,0,10/30/2018,International,HOUSE,brand3,desktop
991.6745915,9.86337356,10/30/2018,International,SPONSORSHIP,brand3,phone
749.4154991,0,10/31/2018,United States,HOUSE,brand3,desktop
720.5495087,4.065698201,11/4/2018,United States,PRICE_PRIORITY,brand3,desktop
690.8104167,0,11/3/2018,International,HOUSE,brand3,desktop
522.834381,83.33065107,11/4/2018,United States,PRICE_PRIORITY,brand3,phone
473.6414746,0,10/31/2018,United States,HOUSE,brand3,phone
397.9567692,0,10/29/2018,United States,HOUSE,brand3,phone
291.2990361,275.0914977,11/3/2018,International,STANDARD,brand3,phone
250.028259,260.8221174,10/30/2018,International,STANDARD,brand3,desktop
241.7998058,3.23249117,10/29/2018,United States,PRICE_PRIORITY,brand3,desktop
172.6431661,3.31021209,10/29/2018,United States,PREFERRED_DEAL,brand3,desktop
147.3369238,0.086797692,10/31/2018,United States,PRICE_PRIORITY,brand3,desktop
118.7390502,0.945313569,10/30/2018,United States,PREFERRED_DEAL,brand3,desktop
36.8976755,0.660368076,10/30/2018,United States,PRICE_PRIORITY,brand3,desktop
11.83717054,0,10/30/2018,United States,HOUSE,brand3,phone
8.082752935,0.261745848,10/31/2018,United States,PREFERRED_DEAL,brand3,desktop
1.98488096,0,10/29/2018,United States,HOUSE,brand3,desktop
1.535109661,0,10/30/2018,United States,HOUSE,brand3,desktop
815613.0544,10819.30372,10/30/2018,United States,STANDARD,brand4,desktop
669480.9251,9709.712044,11/2/2018,United States,STANDARD,brand4,desktop
628657.1582,12275.40235,11/4/2018,United States,STANDARD,brand4,phone
602772.902,6676.976056,11/1/2018,United States,STANDARD,brand4,desktop
536607.924,13104.06812,10/29/2018,United States,STANDARD,brand4,desktop
492014.5049,997.2122636,10/31/2018,United States,STANDARD,brand4,desktop
483693.059,5327.736037,10/31/2018,United States,STANDARD,brand4,phone
315330.7605,1568.333428,10/30/2018,United States,STANDARD,brand4,phone
186500.0675,39.9753759,11/4/2018,United States,adx,brand4,phone
156818.8814,1468.131314,11/3/2018,United States,STANDARD,brand4,phone
151755.2072,336.5783218,11/4/2018,United States,PRICE_PRIORITY,brand4,phone
143110.3997,332.8295216,11/3/2018,United States,PRICE_PRIORITY,brand4,desktop
132555.6759,542.5876017,11/4/2018,United States,adx,brand4,desktop
125568.4467,199.4056239,11/2/2018,United States,adx,brand4,phone
124676.9813,5305.115427,10/31/2018,United States,SPONSORSHIP,brand4,desktop
122228.6692,0,10/31/2018,United States,HOUSE,brand4,desktop
118266.3596,1.22788612,11/4/2018,International,adx,brand4,phone
113197.6966,986.2857881,11/3/2018,United States,STANDARD,brand4,desktop
109513.3132,663.9795641,11/2/2018,United States,PREFERRED_DEAL,brand4,phone
99467.54207,13205.04389,11/4/2018,United States,STANDARD,brand4,desktop
98785.85264,130.9232534,11/3/2018,United States,PRICE_PRIORITY,brand4,phone
96986.91213,102.4202352,11/3/2018,International,adx,brand4,phone
91620.99422,0,11/2/2018,United States,HOUSE,brand4,desktop
90284.97633,8012.01691,11/2/2018,United States,STANDARD,brand4,phone
84216.04442,512.0737537,10/29/2018,United States,STANDARD,brand4,phone
78276.98676,16.57542023,11/3/2018,United States,adx,brand4,desktop
75252.81291,0,11/4/2018,United States,HOUSE,brand4,desktop
74787.71246,0,11/1/2018,United States,HOUSE,brand4,desktop
72653.97406,1241.789725,10/31/2018,International,STANDARD,brand4,desktop
68406.11224,8.441054362,10/31/2018,International,adx,brand4,phone
61076.42669,2421.558593,11/2/2018,International,STANDARD,brand4,desktop
56829.1551,313.1838571,11/3/2018,United States,PREFERRED_DEAL,brand4,phone
53149.0321,89.65030601,11/1/2018,United States,adx,brand4,phone
50312.33424,58.17273279,11/2/2018,United States,adx,brand4,desktop
45701.13239,94.30730657,11/2/2018,United States,PRICE_PRIORITY,brand4,desktop
44973.68479,339.9884129,11/4/2018,United States,PREFERRED_DEAL,brand4,phone
44845.82489,1181.915812,11/2/2018,United States,SPONSORSHIP,brand4,desktop
44212.88054,0,11/3/2018,United States,HOUSE,brand4,desktop
42833.72594,29.64808112,11/3/2018,International,PRICE_PRIORITY,brand4,desktop
42408.01859,10.14319382,10/31/2018,International,adx,brand4,desktop
41038.86754,67.71698157,10/30/2018,United States,adx,brand4,phone
40955.23276,0,11/1/2018,International,HOUSE,brand4,desktop
39513.80935,37.57979609,11/1/2018,United States,adx,brand4,desktop
38274.60896,15.54251718,11/1/2018,International,adx,brand4,desktop
37823.44644,46.48058229,10/30/2018,International,adx,brand4,phone
37352.44966,0,10/30/2018,International,HOUSE,brand4,desktop
35857.93579,1000.218517,11/1/2018,United States,SPONSORSHIP,brand4,desktop
35411.66103,0,10/29/2018,United States,HOUSE,brand4,desktop
34334.58698,251.4484259,10/30/2018,International,STANDARD,brand4,desktop
34334.05515,47.06410579,11/3/2018,International,adx,brand4,desktop
34249.06206,70.18051882,11/4/2018,International,adx,brand4,desktop
34211.781,1894.189191,10/30/2018,United States,SPONSORSHIP,brand4,desktop
33809.67788,209.7093916,11/3/2018,United States,adx,brand4,phone
33617.43733,0,10/30/2018,United States,HOUSE,brand4,desktop
31282.88662,49.81928447,11/2/2018,International,adx,brand4,phone
30512.91929,688.4959244,10/31/2018,International,SPONSORSHIP,brand4,desktop
30381.5707,29.08394052,11/4/2018,International,PRICE_PRIORITY,brand4,desktop
30335.33131,19.48655083,11/1/2018,International,PRICE_PRIORITY,brand4,desktop
30154.02917,0,10/30/2018,International,HOUSE,brand4,phone
29584.64801,4032.423444,10/29/2018,United States,SPONSORSHIP,brand4,desktop
29081.65508,1990.32625,11/1/2018,United States,STANDARD,brand4,phone
28908.16116,15.49902704,11/2/2018,International,PRICE_PRIORITY,brand4,desktop
27868.66482,579.1552574,10/30/2018,International,SPONSORSHIP,brand4,desktop
24881.0175,71.60059287,10/29/2018,International,PRICE_PRIORITY,brand4,desktop
22573.04476,32.37797451,10/31/2018,United States,adx,brand4,phone
22121.25618,124.98554,10/31/2018,International,STANDARD,brand4,phone
21504.60767,268.2538141,10/31/2018,United States,adx,brand4,desktop
20119.10977,280.1171855,11/2/2018,International,STANDARD,brand4,phone
20062.07728,57.7484232,10/29/2018,International,adx,brand4,desktop
